,CROPS,SOIL,SOIL_PH,CROP_DURATION,WATERSOURCE,TEMP,WATER_REQUIRED,RELATIVE_HUMIDITY
7313,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.64,665.0,68.99
7314,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.68,654.0,69.55
7315,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.33,874.0,69.19
7316,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,655.0,69.61
7317,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.84,654.0,69.64
7318,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.64,737.0,67.73
7319,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.34,660.0,69.63
7320,gardenlablab,wide range of soils,6.9,100.0,irrigated,19.42,725.0,68.04
7321,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7322,gardenlablab,wide range of soils,6.7,99.0,irrigated,21.45,819.0,66.39
7323,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.46,655.0,69.6
7324,gardenlablab,wide range of soils,6.9,100.0,irrigated,18.43,765.0,65.72
7325,gardenlablab,wide range of soils,6.6,98.0,irrigated,21.77,740.0,67.04
7326,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.49,654.0,69.66
7327,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.79,855.0,67.94
7328,gardenlablab,wide range of soils,6.8,100.0,irrigated,20.17,771.0,67.8
7329,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.35,714.0,68.91
7330,gardenlablab,wide range of soils,7.0,100.0,irrigated,20.42,654.0,69.66
7331,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.8,670.0,69.3
7332,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.44,727.0,69.49
7333,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.35,702.0,68.42
7334,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.42,655.0,69.63
7335,gardenlablab,wide range of soils,6.9,100.0,irrigated,19.2,901.0,65.32
7336,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.37,686.0,69.59
7337,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.34,767.0,68.07
7338,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.31,706.0,69.56
7339,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.37,704.0,69.57
7340,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7341,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.31,860.0,69.55
7342,gardenlablab,wide range of soils,6.9,100.0,irrigated,18.95,788.0,66.26
7343,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.31,670.0,68.71
7344,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.38,721.0,68.52
7345,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.62
7346,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.6,747.0,69.54
7347,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.91,803.0,67.45
7348,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.3,654.0,69.66
7349,gardenlablab,wide range of soils,6.5,96.0,irrigated,23.77,759.0,66.71
7350,gardenlablab,wide range of soils,7.0,100.0,irrigated,33.82,654.0,69.66
7351,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.35,800.0,68.86
7352,gardenlablab,wide range of soils,6.7,99.0,irrigated,19.24,734.0,66.26
7353,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.37,841.0,69.63
7354,gardenlablab,wide range of soils,7.0,100.0,irrigated,19.65,663.0,69.33
7355,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.3,664.0,69.64
7356,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,675.0,69.64
7357,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.3,665.0,69.58
7358,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.4,821.0,69.53
7359,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.3,655.0,69.66
7360,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.52,796.0,68.52
7361,gardenlablab,wide range of soils,7.0,100.0,irrigated,27.41,654.0,69.66
7362,gardenlablab,wide range of soils,6.8,100.0,irrigated,19.76,819.0,66.47
7363,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,747.0,69.66
7364,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.5,753.0,67.24
7365,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.61,692.0,68.64
7366,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.3,654.0,69.66
7367,gardenlablab,wide range of soils,7.0,100.0,irrigated,19.76,739.0,69.02
7368,gardenlablab,wide range of soils,6.8,99.0,irrigated,19.86,728.0,67.38
7369,gardenlablab,wide range of soils,6.6,98.0,irrigated,20.9,736.0,66.98
7370,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.34,694.0,68.78
7371,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.32,655.0,69.55
7372,gardenlablab,wide range of soils,7.0,100.0,irrigated,23.13,654.0,69.66
7373,gardenlablab,wide range of soils,6.7,99.0,irrigated,20.46,740.0,67.19
7374,gardenlablab,wide range of soils,7.0,100.0,irrigated,24.82,655.0,68.46
7375,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.34,695.0,69.21
7376,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.88,737.0,69.41
7377,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.33,685.0,69.64
7378,gardenlablab,wide range of soils,6.7,99.0,irrigated,20.14,721.0,67.05
7379,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.53,661.0,69.66
7380,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7381,gardenlablab,wide range of soils,6.8,100.0,irrigated,18.75,714.0,67.16
7382,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,665.0,69.55
7383,gardenlablab,wide range of soils,6.6,98.0,irrigated,20.7,737.0,66.6
7384,gardenlablab,wide range of soils,6.8,100.0,irrigated,19.48,736.0,67.8
7385,gardenlablab,wide range of soils,6.9,100.0,irrigated,20.36,757.0,67.96
7386,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.31,654.0,69.66
7387,gardenlablab,wide range of soils,7.0,100.0,irrigated,19.54,674.0,68.75
7388,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.3,654.0,69.66
7389,gardenlablab,wide range of soils,7.0,100.0,irrigated,19.27,717.0,69.22
7390,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7391,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7392,gardenlablab,wide range of soils,6.6,98.0,irrigated,20.88,739.0,66.6
7393,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.58,901.0,67.2
7394,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.4,732.0,68.22
7395,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.39,662.0,69.12
7396,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7397,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,657.0,69.45
7398,gardenlablab,wide range of soils,6.6,97.0,irrigated,23.05,753.0,67.03
7399,gardenlablab,wide range of soils,7.0,100.0,irrigated,19.05,654.0,69.66
7400,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.47,696.0,68.02
7401,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.33,660.0,69.62
7402,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.35,666.0,68.0
7403,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.41,727.0,68.2
7404,gardenlablab,wide range of soils,6.6,98.0,irrigated,20.82,735.0,66.92
7405,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,655.0,69.62
7406,gardenlablab,wide range of soils,6.8,99.0,irrigated,19.74,750.0,66.65
7407,gardenlablab,wide range of soils,6.8,99.0,irrigated,19.99,711.0,67.69
7408,gardenlablab,wide range of soils,6.8,100.0,irrigated,20.41,865.0,65.8
7409,gardenlablab,wide range of soils,6.9,100.0,irrigated,18.64,836.0,65.68
7410,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7411,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.64,875.0,67.77
7412,gardenlablab,wide range of soils,6.6,97.0,irrigated,22.8,752.0,66.91
7413,gardenlablab,wide range of soils,6.7,99.0,irrigated,20.58,778.0,66.43
7414,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.62,897.0,68.24
7415,gardenlablab,wide range of soils,6.9,100.0,irrigated,18.38,695.0,67.08
7416,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.33,673.0,69.2
7417,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,656.0,69.63
7418,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,660.0,69.66
7419,gardenlablab,wide range of soils,6.7,98.0,irrigated,22.17,745.0,67.47
7420,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.39,654.0,69.66
7421,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.59,654.0,69.66
7422,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.49,690.0,68.22
7423,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.65
7424,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.34,805.0,68.07
7425,gardenlablab,wide range of soils,6.9,100.0,irrigated,18.89,806.0,66.8
7426,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,666.0,69.66
7427,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7428,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.51,757.0,69.41
7429,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.44,687.0,68.4
7430,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.3,749.0,67.78
7431,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7432,gardenlablab,wide range of soils,6.6,98.0,irrigated,21.55,747.0,66.77
7433,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.33,834.0,69.5
7434,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.31,683.0,69.52
7435,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.52,654.0,69.66
7436,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.31,672.0,68.97
7437,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.32,744.0,69.65
7438,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.37,677.0,68.55
7439,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.58
7440,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.32,669.0,69.01
7441,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,659.0,69.38
7442,gardenlablab,wide range of soils,7.0,100.0,irrigated,24.99,654.0,69.66
7443,gardenlablab,wide range of soils,6.7,99.0,irrigated,20.18,731.0,67.05
7444,gardenlablab,wide range of soils,6.7,99.0,irrigated,20.55,727.0,67.35
7445,gardenlablab,wide range of soils,6.9,100.0,irrigated,18.78,853.0,65.44
7446,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.36,679.0,68.34
7447,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7448,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.54,917.0,67.9
7449,gardenlablab,wide range of soils,7.0,100.0,irrigated,21.52,654.0,69.63
7450,gardenlablab,wide range of soils,6.7,99.0,irrigated,20.38,742.0,67.07
7451,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.34,664.0,69.49
7452,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.31,675.0,69.54
7453,gardenlablab,wide range of soils,7.0,100.0,irrigated,19.68,732.0,69.12
7454,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.34,752.0,66.01
7455,gardenlablab,wide range of soils,7.0,100.0,irrigated,19.37,654.0,69.66
7456,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7457,gardenlablab,wide range of soils,7.0,100.0,irrigated,19.98,654.0,69.66
7458,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.3,654.0,69.66
7459,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.46,789.0,69.08
7460,gardenlablab,wide range of soils,7.0,100.0,irrigated,20.86,665.0,69.32
7461,gardenlablab,wide range of soils,6.8,100.0,irrigated,19.28,740.0,66.59
7462,gardenlablab,wide range of soils,7.0,100.0,irrigated,20.79,671.0,69.14
7463,gardenlablab,wide range of soils,6.9,100.0,irrigated,19.29,797.0,67.93
7464,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,655.0,69.64
7465,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.34,659.0,69.64
7466,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.35,685.0,67.7
7467,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.3,701.0,69.22
7468,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.36,662.0,69.12
7469,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.3,671.0,68.47
7470,gardenlablab,wide range of soils,6.8,99.0,irrigated,20.14,736.0,67.76
7471,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.92,744.0,69.06
7472,gardenlablab,wide range of soils,6.7,99.0,irrigated,20.63,720.0,67.29
7473,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7474,gardenlablab,wide range of soils,7.0,100.0,irrigated,20.23,808.0,68.56
7475,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.33,654.0,69.66
7476,gardenlablab,wide range of soils,7.0,100.0,irrigated,19.07,796.0,67.74
7477,gardenlablab,wide range of soils,7.0,100.0,irrigated,19.32,805.0,69.17
7478,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.48,701.0,68.65
7479,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.35,654.0,69.64
7480,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.5,730.0,68.59
7481,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,659.0,69.6
7482,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,664.0,69.45
7483,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.8,654.0,69.66
7484,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7485,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,658.0,69.66
7486,gardenlablab,wide range of soils,6.6,99.0,irrigated,20.38,730.0,66.82
7487,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.31,669.0,68.96
7488,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.76,809.0,68.21
7489,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.43,673.0,68.67
7490,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.31,680.0,69.56
7491,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7492,gardenlablab,wide range of soils,6.7,99.0,irrigated,19.72,730.0,67.09
7493,gardenlablab,wide range of soils,6.9,100.0,irrigated,19.2,718.0,67.67
7494,gardenlablab,wide range of soils,6.8,100.0,irrigated,19.25,765.0,66.58
7495,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.3,660.0,69.64
7496,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.76,878.0,65.88
7497,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.54,655.0,69.65
7498,gardenlablab,wide range of soils,7.0,100.0,irrigated,18.29,654.0,69.66
7499,gardenlablab,wide range of soils,6.7,99.0,irrigated,20.8,745.0,67.27
7500,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",23.23,971.0,67.26
7501,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,993.0,69.79
7502,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",25.75,896.0,65.11
7503,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",22.9,966.0,67.29
7504,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",23.41,952.0,66.84
7505,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",26.47,881.0,65.28
7506,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7507,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",24.49,907.0,65.47
7508,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.87,936.0,66.13
7509,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.71,878.0,65.71
7510,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",28.25,890.0,68.37
7511,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",26.37,909.0,64.25
7512,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.52,883.0,65.85
7513,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",27.35,881.0,65.57
7514,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",22.86,971.0,67.46
7515,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",27.54,908.0,65.22
7516,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.4,858.0,65.76
7517,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",25.55,896.0,64.72
7518,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7519,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.05,924.0,66.51
7520,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",24.08,872.0,65.83
7521,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.82,955.0,69.56
7522,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7523,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",23.43,983.0,67.69
7524,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",26.09,906.0,64.37
7525,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.11,886.0,66.14
7526,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7527,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",24.44,877.0,65.27
7528,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",25.25,869.0,65.66
7529,fieldlablab,Well drained loamy soil,6.3,105.0,"irrigated,rainfall",29.68,921.0,68.57
7530,fieldlablab,Well drained loamy soil,6.4,105.0,"irrigated,rainfall",23.06,994.0,69.28
7531,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.8,984.0,69.71
7532,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.41,855.0,65.89
7533,fieldlablab,Well drained loamy soil,6.3,105.0,"irrigated,rainfall",29.75,972.0,69.37
7534,fieldlablab,Well drained loamy soil,6.3,105.0,"irrigated,rainfall",29.74,954.0,69.42
7535,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",22.98,951.0,66.92
7536,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7537,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7538,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7539,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.82,974.0,69.67
7540,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.92,867.0,65.71
7541,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",26.06,868.0,66.77
7542,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",25.33,892.0,64.84
7543,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7544,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",24.48,855.0,66.32
7545,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.15,852.0,65.89
7546,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.6,861.0,65.67
7547,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7548,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.75,859.0,66.26
7549,fieldlablab,Well drained loamy soil,6.3,105.0,"irrigated,rainfall",29.59,962.0,69.55
7550,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",25.0,890.0,65.29
7551,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.82,990.0,69.7
7552,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",25.69,871.0,65.44
7553,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",24.05,877.0,65.67
7554,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7555,fieldlablab,Well drained loamy soil,6.4,105.0,"irrigated,rainfall",26.2,985.0,65.94
7556,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",24.57,931.0,66.34
7557,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",26.49,954.0,66.69
7558,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7559,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",24.43,967.0,66.64
7560,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,993.0,69.79
7561,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.15,852.0,65.89
7562,fieldlablab,Well drained loamy soil,6.3,105.0,"irrigated,rainfall",29.58,990.0,69.62
7563,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7564,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.43,927.0,66.31
7565,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",25.86,980.0,68.05
7566,fieldlablab,Well drained loamy soil,6.3,105.0,"irrigated,rainfall",29.76,965.0,69.62
7567,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",24.12,983.0,68.13
7568,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",24.66,862.0,66.2
7569,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",25.63,890.0,65.14
7570,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,993.0,69.79
7571,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.12,875.0,66.05
7572,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.2,945.0,66.86
7573,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",27.95,913.0,66.37
7574,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7575,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",25.6,873.0,67.18
7576,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.14,863.0,65.95
7577,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7578,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7579,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.11,885.0,66.13
7580,fieldlablab,Well drained loamy soil,6.4,105.0,"irrigated,rainfall",29.52,916.0,69.14
7581,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",25.6,921.0,65.62
7582,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.64,927.0,66.3
7583,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",24.05,942.0,66.1
7584,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",23.53,976.0,67.31
7585,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",24.02,868.0,65.71
7586,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7587,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",25.98,874.0,65.42
7588,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",24.34,874.0,65.69
7589,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.15,852.0,65.89
7590,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.82,979.0,69.74
7591,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.84,917.0,66.72
7592,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",22.66,987.0,68.25
7593,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.12,878.0,66.08
7594,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7595,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",25.19,855.0,66.78
7596,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7597,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.84,858.0,65.78
7598,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7599,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7600,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.2,857.0,65.89
7601,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",27.93,884.0,67.1
7602,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",24.59,864.0,66.32
7603,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,993.0,69.79
7604,fieldlablab,Well drained loamy soil,6.3,105.0,"irrigated,rainfall",29.79,968.0,69.65
7605,fieldlablab,Well drained loamy soil,6.3,105.0,"irrigated,rainfall",29.46,946.0,68.11
7606,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7607,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.13,865.0,65.97
7608,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",24.84,901.0,66.5
7609,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7610,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",25.06,875.0,65.94
7611,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7612,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.15,852.0,65.89
7613,fieldlablab,Well drained loamy soil,6.3,105.0,"irrigated,rainfall",29.61,958.0,69.46
7614,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",23.27,939.0,66.61
7615,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
7616,fieldlablab,Well drained loamy soil,6.6,105.0,"irrigated,rainfall",24.7,879.0,65.72
7617,fieldlablab,Well drained loamy soil,6.5,105.0,"irrigated,rainfall",26.36,911.0,64.17
7618,fieldlablab,Well drained loamy soil,6.2,105.0,"irrigated,rainfall",29.84,994.0,69.79
